budget,id,original_language,popularity,revenue,runtime,status,title,vote_average,vote_count,genre,release_date,production_country
5000000,1415,en,4.129165,742898,98,Released,Party Monster,5.9,58,Comedy,2003-09-05,netherlands
5000000,313922,en,30.001024,3220371,95,Released,Green Room,6.7,683,Thriller,2016-04-15,united_state
5000000,14474,en,6.759235,0,88,Released,The Oh in Ohio,5.8,27,Comedy,2006-03-30,united_state
5000000,199933,en,1.731035,846704,99,Released,Atlas Shrugged Part III: Who is John Galt?,3.9,15,Comedy,2014-09-12,united_state
7000000,13685,en,11.700578,560069,91,Released,Bottle Rocket,6.8,281,Comedy,1996-02-21,united_state
6000000,8744,en,2.388683,0,97,Released,Albino Alligator,5.6,45,Crime,1996-09-09,united_state
0,38428,hi,0.080704,0,136,Released,"Gandhi, My Father",6,2,Comedy,2007-08-03,india
0,8847,en,0.888986,0,117,Released,Standard Operating Procedure,6.6,14,others,2008-02-12,united_state
0,39269,en,0.679351,0,94,Released,Out of the Blue,6.5,17,Comedy,1980-05-01,canada
5000000,46838,en,19.940245,5476793,89,Released,Tucker and Dale vs Evil,7.3,847,Comedy,2010-01-22,canada
0,51384,en,1.286991,0,92,Released,"Lovely, Still",6.2,13,Comedy,2008-01-01,#REF!
0,56930,en,0.042442,0,128,Released,Tycoon,6.6,4,Action,1947-12-27,united_state
0,41730,en,1.116206,0,90,Released,Desert Blue,5.5,9,Comedy,1999-06-06,united_state
5000000,18442,en,3.05434,0,95,Released,Decoys,4.7,33,Thriller,2004-02-27,canada
5000000,298312,en,38.94708,98450062,94,Released,The Visit,6,1360,Thriller,2015-09-10,united_state
5000000,11600,en,3.792015,782102,90,Released,Redacted,6.2,37,Comedy,2007-01-01,united_state
0,71547,de,0.219799,0,95,Released,Fascination,3.8,4,Romance,2004-10-13,united_kingdom
5000000,57876,en,7.794,0,91,Released,Area 51,4.2,151,Thriller,2015-05-15,united_state
5000000,77495,es,9.136965,0,107,Released,Sleep Tight,7,202,Thriller,2011-10-14,spain
0,13849,en,8.39685,0,92,Released,The Cottage,6.3,80,Thriller,2008-02-07,united_kingdom
0,14849,en,7.864905,0,87,Released,Dead Like Me: Life After Death,5.8,65,Comedy,2009-02-17,united_state
0,12486,en,1.963219,0,80,Released,Farce of the Penguins,3.2,13,Comedy,2006-12-01,united_state
0,19615,en,1.546169,0,95,Released,Flying By,7,2,Comedy,2009-01-01,#REF!
5000000,244403,en,10.619574,0,105,Released,Rudderless,7.4,105,others,2014-10-17,united_state
5000000,292481,en,0.999655,0,67,Released,Henry & Me,3,3,others,2014-08-18,united_state
0,340816,en,1.985243,0,95,Released,Christmas Eve,6.1,24,Romance,2015-12-04,united_state
0,78814,en,0.102003,0,89,Released,We Have Your Husband,5,3,others,2011-11-12,united_state
15000000,297596,en,10.48009,0,94,Released,Dying of the Light,4.5,118,Thriller,2014-12-04, bahamas
0,299552,en,1.136568,0,109,Released,Born Of War,4.1,7,Action,2013-12-05,cyprus
5000000,11935,en,11.095219,0,123,Released,Capricorn One,6.4,131,Comedy,1977-12-10,united_kingdom
0,113406,en,0.40703,0,0,Released,Should've Been Romeo,0,0,Comedy,2012-04-28,united_state
0,447027,en,0.028756,0,88,Released,Running Forever,0,0,others,2015-10-27,united_state
5000000,290825,en,8.618793,0,88,Released,Yoga Hosers,4.7,102,Comedy,2016-07-08,united_state
0,361159,en,2.394613,0,97,Released,Navy Seals vs. Zombies,3.5,36,Thriller,2015-10-08,united_state
0,12555,cs,2.387463,0,120,Released,I Served the King of England,7,22,Comedy,2006-12-19,czech republic
5000000,31175,de,5.461487,17872796,99,Released,Soul Kitchen,7.1,116,Comedy,2009-09-09,germany
1000000,12498,en,14.805264,24475416,135,Released,Sling Blade,7.4,231,Comedy,1996-08-30,united_state
4798235,77949,en,25.30216,209696,107,Released,The Awakening,6.3,458,Thriller,2011-08-17,united_kingdom
4800000,1690,en,38.83192,80578934,94,Released,Hostel,5.7,887,Thriller,2005-01-06,united_state
0,8435,en,3.500741,0,94,Released,A Cock and Bull Story,6.2,43,Comedy,2005-07-17,united_kingdom
5000000,64720,en,19.807295,3099314,120,Released,Take Shelter,7.1,471,Thriller,2011-11-25,united_state
0,49365,en,1.435742,0,112,Released,Lady in White,6.3,25,Thriller,1988-04-22,united_state
0,11404,en,7.667888,0,98,Released,Driving Lessons,6.3,47,Comedy,2006-04-30,united_kingdom
5000000,300706,en,8.496364,0,81,Released,Let's Kill Ward's Wife,5.5,76,Comedy,2014-12-23,united_state
4700000,16337,en,9.617777,8025872,101,Released,The Texas Chainsaw Massacre 2,5.9,139,Thriller,1986-08-22,united_state
4638783,11577,en,4.495256,11000000,106,Released,Pat Garrett & Billy the Kid,7.2,65,others,1973-05-23,united_state
4800000,77987,en,35.754865,10337387,90,Released,Only God Forgives,5.6,862,Comedy,2013-05-30,france
0,40185,fr,0.20323,0,80,Released,Camping Sauvage,4.8,4,Comedy,2005-10-13,france
4,68202,en,0.28076,0,83,Released,Without Men,4.6,8,Comedy,2011-06-29,united_state
0,8981,en,3.11319,0,105,Released,Dear Frankie,7,46,Comedy,2004-05-18,united_kingdom
0,10914,en,0.137535,0,89,Released,All Hat,1,1,Action,2007-09-11,canada
4600000,50848,fr,6.368933,0,100,Released,The Names of Love,7.3,93,Comedy,2010-11-24,france
4700000,166624,en,0.217538,0,92,Released,Treading Water,5.6,6,Comedy,2013-09-13,canada
4600000,10822,en,3.531877,0,97,Released,Savage Grace,5.7,60,Comedy,2007-05-18,united_state
0,10844,en,0.706355,0,103,Released,Out of the Blue,5.9,18,Comedy,2006-10-12,new_zealand
4500000,9336,en,15.002502,146198896,96,Released,Police Academy,6.5,602,Comedy,1984-03-22,united_state
4500000,5689,en,22.585384,58853106,104,Released,The Blue Lagoon,5.8,408,Romance,1980-07-05,united_state
6000000,712,en,29.834065,254700832,117,Released,Four Weddings and a Funeral,6.6,632,Comedy,1994-03-09,united_kingdom
4500000,13342,en,20.403344,27092880,90,Released,Fast Times at Ridgemont High,7,322,Comedy,1982-08-13,united_state
4500000,10339,en,5.224593,10400000,116,Released,Moby Dick,6.9,89,Advanture,1956-06-27,united_state
15000000,1429,en,30.196039,13060843,135,Released,25th Hour,7.2,629,Crime,2002-12-16,united_state
4500000,9303,en,15.359952,7011317,108,Released,Bound,6.9,198,Crime,1996-09-13,united_state
4500000,641,en,11.573034,7390108,102,Released,Requiem for a Dream,7.9,2443,Crime,2000-10-27,united_state
0,27686,en,1.847822,0,96,Released,State Fair,6.2,19,others,1945-08-29,united_state
0,65749,es,0.425551,0,115,Released,Tango,6.8,6,Comedy,1998-02-12,argentina
4500000,6106,en,3.819796,0,123,Released,Salvador,7,71,Comedy,1986-04-23,united_kingdom
5000000,252680,en,10.274542,10429707,98,Released,Moms' Night Out,5.5,121,Comedy,2014-03-25,united_state
6000000,141,en,61.210016,1270522,113,Released,Donnie Darko,7.7,3452,Science fiction,2001-01-18,united_state
0,66607,en,0.177356,0,105,Released,Saving Private Perez,6.1,18,Action,2011-03-18,#REF!
4500000,17139,nl,0.011697,0,122,Released,Character,7.7,25,Comedy,1997-04-17,netherlands
2000000,12079,en,6.249262,0,101,Released,Spun,6.6,132,Comedy,2002-06-01,united_state
4500000,39800,en,3.108881,744816,97,Released,Life During Wartime,6.3,30,Comedy,2009-10-10,united_state
0,4550,ko,17.074843,23803308,115,Released,Sympathy for Lady Vengeance,7.4,356,Comedy,2005-07-29,south_korea
0,62116,fr,0.774442,0,120,Released,Mozart's Sister,6.2,13,Comedy,2010-06-09,france
0,9991,en,8.816995,0,99,Released,Mean Machine,6,157,Comedy,2001-12-26,united_kingdom
4500000,13807,cn,8.48639,0,110,Released,Exiled,7,46,Action,2006-09-06,hongkong
0,68818,en,5.223096,623528,98,Released,Blackthorn,6.6,73,Advanture,2011-08-31, bolivia
0,12093,sv,7.759215,0,109,Released,Lilya 4-ever,7.7,139,Crime,2002-08-23,denmark
4500000,36419,en,14.570359,3606395,104,Released,After.Life,5.4,251,Comedy,2010-04-09,united_state
0,281730,en,0.371337,0,134,Released,Fugly,5.3,2,Comedy,2014-06-13,india
3000000,510,en,127.525581,108981275,133,Released,One Flew Over the Cuckoo's Nest,8.2,2919,Comedy,1975-11-18,united_state
4400000,362105,en,3.898737,0,85,Released,R.L. Stine's Monsterville: The Cabinet of Souls,6.9,35,Comedy,2015-09-29,united_state
0,10970,en,7.315935,0,86,Released,Silent Movie,6.7,78,Comedy,1976-06-17,united_state
4500000,375290,hi,2.551559,32000000,126,Released,Airlift,7.3,57,Thriller,2016-01-22,india
0,17663,en,8.772574,0,199,Released,Anne of Green Gables,8.2,68,Comedy,1985-12-01,united_state
0,270938,en,6.988357,0,103,Released,Falcon Rising,5.5,71,Advanture,2014-09-05,united_state
3730500,116613,en,6.938854,6294161,112,Released,The Sweeney,5.7,109,Action,2012-09-11,united_kingdom
5000000,11826,en,11.21273,0,89,Released,Sexy Beast,7,217,Crime,2000-09-13,spain
0,29920,sv,7.217328,0,124,Released,Easy Money,6.5,63,Comedy,2010-01-15,denmark
8000000,1088,en,12.439495,41400000,101,Released,Whale Rider,7.1,111,Comedy,2003-01-30,new_zealand
3250000,26379,en,2.126139,0,133,Released,Paa,6.6,19,Comedy,2009-12-04,india
0,34069,de,10.142218,0,120,Released,Cargo,5.9,140,Thriller,2009-09-24,swizerland
4200000,10947,en,16.536374,0,98,Released,High School Musical,6.1,1000,Comedy,2006-01-20,united_state
0,47452,en,0.933891,0,93,Released,Love and Death on Long Island,6.9,11,Comedy,1997-01-01,canada
4200000,3040,ru,12.540624,32000000,114,Released,Night Watch,6.3,210,Science fiction,2004-06-27,russia
3705538,11386,en,8.839651,62548947,112,Released,The Crying Game,6.9,176,Romance,1992-09-02,japan
4000000,10246,en,12.891276,125728258,94,Released,Porky's,6.1,183,Comedy,1981-11-13,united_state
4000000,29426,en,10.789912,0,90,Released,Survival of the Dead,4.6,116,Thriller,2010-05-06,canada
114000,10331,en,25.666029,30000000,96,Released,Night of the Living Dead,7.5,580,Thriller,1968-10-01,united_state
4000000,153,en,45.66662,119723856,102,Released,Lost in Translation,7.3,1895,Comedy,2003-08-31,japan
4000000,703,en,35.892034,38251425,93,Released,Annie Hall,7.8,1010,Comedy,1977-04-19,united_state
4000000,27191,en,8.988455,36000000,152,Released,The Greatest Show on Earth,6.6,50,Action,1952-01-10,united_state
4000000,1365,en,14.042041,44909486,111,Released,Monster's Ball,6.5,250,Comedy,2001-11-11,united_state
4000000,287424,en,40.016306,187112,95,Released,Maggie,5.2,593,Thriller,2015-05-08,swizerland
3600000,451,en,22.030517,49800000,112,Released,Leaving Las Vegas,7.1,360,Comedy,1995-10-27,united_state
4500000,165864,en,2.503612,0,86,Released,Hansel and Gretel Get Baked,4.8,67,Thriller,2013-02-19,united_state
4000000,987,en,4.117968,0,105,Released,The Front Page,6.9,68,Romance,1974-12-01,united_state
4000000,241251,en,24.161735,52425855,91,Released,The Boy Next Door,4.1,1022,Thriller,2015-01-23,united_state
4000000,40494,en,1.379354,14400000,105,Released,Trapeze,6.4,22,Comedy,1956-05-30,united_state
3500000,39781,en,15.338211,34705850,106,Released,The Kids Are All Right,6.5,506,Comedy,2010-07-09,united_state
4000000,8337,en,29.852608,13008928,94,Released,They Live,7.1,550,Action,1988-11-23,united_state
4000000,5925,en,35.061467,11744471,172,Released,The Great Escape,7.8,717,Advanture,1963-06-20,united_state
0,8357,en,7.288352,10000000,109,Released,What the #$*! Do We (K)now!?,5.8,34,others,2004-04-23,united_state
5000000,146203,en,10.605752,15179302,88,Released,The Last Exorcism Part II,4.4,203,Thriller,2013-02-28,united_state
4000000,85350,en,43.40352,44349000,164,Released,Boyhood,7.5,1971,Comedy,2014-06-05,united_state
4000000,512,en,17.229537,31584901,96,Released,Scoop,6.4,420,Comedy,2006-07-27,united_kingdom
7000000,13408,en,2.453459,10229331,93,Released,The Wash,5.3,26,Action,2001-11-16,united_state
6000000,47816,en,1.433692,9000000,82,Released,3 Strikes,5.9,15,Action,2000-03-01,united_state
32000000,10744,en,9.976428,0,101,Released,The Cooler,6.7,89,Comedy,2003-01-17,united_state
4000000,11536,en,2.930058,8200000,124,Released,The Misfits,6.8,72,Comedy,1961-01-01,united_state
0,9782,en,7.173059,0,91,Released,The Night Listener,5.5,57,Comedy,2006-02-12,united_state
0,18713,en,1.735462,0,82,Released,The Jerky Boys,4.8,10,Comedy,1995-02-03,united_state
0,6537,es,29.071955,44000000,105,Released,The Orphanage,7.1,633,Thriller,2007-08-27,spain
0,184345,en,18.428909,0,87,Released,A Haunted House 2,5.4,346,Comedy,2014-04-17,united_state
4000000,1809,en,11.387335,0,110,Released,The Rules of Attraction,6.3,168,Comedy,2002-10-11,germany
4000000,2370,en,5.975604,6000000,143,Released,Topaz,6.1,77,Action,1969-12-18,united_state
4000000,9809,en,4.59841,4630045,84,Released,Let's Go to Prison,5.5,69,Comedy,2006-11-17,united_state
4000000,5,en,22.87623,4300000,98,Released,Four Rooms,6.5,530,Crime,1995-12-09,united_state
4000000,11013,en,19.107285,9304609,104,Released,Secretary,6.7,376,Comedy,2002-01-11,united_state
0,19153,en,0.456485,0,96,Released,The Real Cancun,3.3,8,others,2003-04-23,united_state
4000000,10132,en,4.541908,3468572,110,Released,Talk Radio,6.7,46,Comedy,1988-12-21,canada
0,16448,en,4.348416,0,84,Released,Waiting for Guffman,7.3,63,others,1996-01-31,united_state
0,15122,en,3.347885,0,94,Released,Love Stinks,5.4,11,Comedy,1999-09-10,united_state
4000000,8141,en,6.091951,2426851,90,Released,You Kill Me,6.2,80,Comedy,2007-02-09,united_state
0,1546,en,4.757625,1919197,96,Released,Thumbsucker,6.1,67,Comedy,2005-01-23,united_state
4000000,48572,en,12.062371,1104682,88,Released,Red State,5.9,316,Thriller,2011-08-19,united_state
4000000,14517,en,7.758188,866999,101,Released,Mirrormask,6.6,102,Science fiction,2005-01-25,united_kingdom
4000000,89708,en,12.781973,0,102,Released,Samsara,8,167,Comedy,2011-09-16,united_state
0,27551,en,1.631993,0,87,Released,The Barbarians,5.1,8,Science fiction,1987-03-01,italy
0,64678,en,12.690224,1406224,83,Released,The Art of Getting By,6.5,415,Comedy,2011-06-17,united_state
0,309503,en,8.516229,0,103,Released,Zipper,5.5,58,Thriller,2015-08-28,united_state
0,14293,en,5.90259,0,99,Released,Poolhall Junkies,6.5,25,Comedy,2002-06-07,united_state
4000000,15059,en,2.866934,0,106,Released,The Loss of Sexual Innocence,5.2,9,Comedy,1999-04-29,united_kingdom
0,103328,en,9.140936,641100,115,Released,Holy Motors,6.9,228,Comedy,2012-07-02,france
4000000,157847,en,22.987897,2365467,118,Released,Joe,6.5,338,Comedy,2014-04-11,united_state
3000000,25719,en,1.204941,302204,109,Released,Shooting Fish,7,23,Crime,1997-08-22,united_kingdom
1300000,48309,en,7.605291,354704,102,Released,Prison,6.7,27,Crime,1988-03-04,united_state
1500000,27723,en,2.855963,0,95,Released,Psycho Beach Party,6,26,Comedy,2000-08-06, australia
0,20468,en,0.502396,0,87,Released,The Big Tease,5.8,6,Comedy,1999-01-01,#REF!
4000000,242575,en,1.771584,0,119,Released,"Guten Tag, Ramón",8.1,18,Comedy,2013-10-18,mexico
9500000,44945,en,21.230737,120000,104,Released,Trust,6.6,307,Crime,2010-09-10,united_state
0,29122,en,0.068246,0,103,Released,An Everlasting Piece,6,1,Comedy,2000-12-22,united_state
0,125123,en,0.541652,0,93,Released,Among Giants,4.5,2,Comedy,1998-06-24,united_kingdom
16000000,111190,en,18.790221,318982,100,Released,Adore,6.1,291,Comedy,2013-04-03,france
4000000,133575,en,0.409089,0,100,Released,The Velocity of Gary,4.2,5,Comedy,1999-07-16,united_state
4000000,54580,es,3.663108,146402,113,Released,Mondays in the Sun,7.1,36,Comedy,2002-09-27,spain
650000,52015,en,12.496261,33245,98,Released,Stake Land,6.2,285,Comedy,2010-09-30,united_state
0,34941,en,0.596889,0,92,Released,The Last Time I Committed Suicide,6.7,7,Comedy,1997-06-20,united_state
0,227975,pt,2.611364,0,106,Released,Futuro Beach,6.4,31,Comedy,2014-05-01,brazil
4000000,60422,en,3.238466,355688,119,Released,Another Happy Day,6.2,37,Comedy,2011-11-18,united_state
4000000,81390,en,8.30723,25345000,99,Released,A Lonely Place to Die,6.2,157,Advanture,2011-04-09,united_kingdom
0,10981,en,3.408955,0,90,Released,Nothing,5.8,38,Comedy,2003-09-09,canada
0,225235,ru,1.876621,4037782,120,Released,The Geographer Drank His Globe Away,7.3,23,Comedy,2013-07-26,russia
0,14902,en,1.807571,0,142,Released,1776,7.1,20,Comedy,1972-11-09,united_state
0,121676,en,6.783053,0,93,Released,Inescapable,5.2,13,Thriller,2012-09-14,canada
3950000,22301,en,8.484123,8000000,127,Released,Hell's Angels,6.1,19,Action,1930-11-15,united_state
4000000,20065,en,0.936232,0,103,Released,Purple Violets,5.7,9,Comedy,2007-04-30,#REF!
4000000,257087,en,12.822534,0,93,Released,The Veil,4.5,118,Thriller,2016-04-21,united_state
0,46420,en,4.989985,0,84,Released,The Loved Ones,6.6,207,Thriller,2009-09-13, australia
4000000,114635,en,1.390659,0,78,Released,The Helpers,4.1,8,Thriller,2012-10-27,united_state
4000000,158150,en,1.923514,0,0,Released,How to Fall in Love,5.2,20,Comedy,2012-07-21,united_state
0,251979,en,4.118612,0,113,Released,The Perfect Wave,4.4,21,Romance,2014-02-28,south_africa
3900000,874,en,9.541688,28350000,120,Released,A Man for All Seasons,7.5,89,Comedy,1966-12-12,united_kingdom
3800000,10774,en,17.234745,23689877,121,Released,Network,7.7,381,Comedy,1976-11-01,united_state
4000000,770,en,48.98255,400176459,238,Released,Gone with the Wind,7.7,970,Comedy,1939-12-15,united_state
0,266102,en,1.972668,0,98,Released,Desert Dancer,6.5,18,Comedy,2014-07-03,morocco
3800000,29715,en,3.490215,14873,123,Released,Major Dundee,6.2,38,others,1965-04-07,united_state
3768785,25209,en,1.726175,8000000,107,Released,Annie Get Your Gun,7.3,22,Action,1950-05-17,united_state
967686,37495,en,20.544999,4270000,101,Released,Four Lions,7,423,Comedy,2010-05-07,united_kingdom
0,29262,pt,0.389471,0,115,Released,The House of Sand,6.7,9,Comedy,2005-05-13,brazil
3500000,34769,en,8.45342,44462,101,Released,Defendor,6.5,195,Comedy,2009-09-12,canada
3700000,35032,en,0.90522,2956000,102,Released,The Pirate,6.6,17,others,1948-06-11,united_state
3800000,5178,en,2.201678,0,95,Released,The Good Heart,6,21,Comedy,2009-09-11,denmark
4000000,8618,en,3.771652,13401952,109,Released,The History Boys,6.6,66,Comedy,2006-10-02,united_kingdom
3600000,3116,en,21.119209,44785053,113,Released,Midnight Cowboy,7.4,299,Comedy,1969-05-25,united_state
3500000,9427,en,17.002623,257850122,91,Released,The Full Monty,6.8,363,Comedy,1997-08-13,united_kingdom
3500000,813,en,46.116885,83453539,88,Released,Airplane!,7.1,1074,Comedy,1980-07-02,united_state
5000000,352978,en,1.398981,0,88,Released,Chain of Command,5.3,11,Thriller,2015-08-30,united_state
3500000,10634,en,25.5748,28215918,91,Released,Friday,7,503,Comedy,1995-04-26,united_state
3500000,9516,en,3.418871,27900000,97,Released,Menace II Society,7.2,173,Comedy,1993-05-26,united_state
3500000,16288,en,10.729884,14000000,92,Released,Creepshow 2,5.9,129,Thriller,1987-05-01,united_state
3716946,23330,en,2.676535,5000000,121,Released,The Ballad of Cable Hogue,6.9,47,Action,1970-05-13,united_state
3500000,18900,en,7.821438,13007551,134,Released,In Cold Blood,7.4,82,Crime,1967-12-14,united_state
3500000,27029,en,3.281509,12800000,149,Released,The Nun's Story,7.4,46,Comedy,1959-06-18,united_state
3500000,26268,en,2.938973,12000000,121,Released,Harper,6.2,35,Action,1966-02-23,united_state
3500000,573,en,10.219942,12600000,116,Released,Frenzy,7.1,158,Crime,1972-05-25,united_kingdom
